order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
6185,5671.0,2025-05-27,7.0,7,365.98,2561.86,Completed,2025-12-22
6186,2088.0,2025-02-20,500.0,6,22.59,135.54,Completed,2025-07-28
6187,4252.0,2022-06-28,264.0,2,225.53,451.06,Cancelled,
6188,4694.0,2022-05-27,383.0,7,9.04,63.28,Cancelled,
6189,6525.0,2024-11-21,42.0,9,216.12,1945.08,Completed,2025-11-20
6190,6283.0,2020-05-06,115.0,8,94.04,752.32,Completed,2023-11-21
6191,7882.0,2022-12-06,191.0,9,112.24,1010.16,Completed,2023-08-06
6192,7274.0,2020-05-13,423.0,2,370.96,741.92,Completed,2021-07-04
6193,97.0,2023-08-09,74.0,8,252.06,2016.48,Completed,2025-06-27
6194,3419.0,2022-08-08,478.0,6,240.75,1444.5,Completed,2024-02-19
6195,2321.0,2021-06-21,337.0,4,371.81,1487.24,Completed,2022-03-16
6196,2363.0,2023-05-22,214.0,2,12.41,24.82,Completed,2024-02-27
6197,2313.0,2020-01-23,99.0,6,174.56,1047.36,Completed,2023-11-05
6198,7176.0,2024-09-21,232.0,1,328.96,328.96,Completed,2025-08-10
6199,2480.0,2021-05-23,183.0,8,119.85,958.8,Completed,2022-02-02
6200,460.0,2023-06-28,278.0,4,447.73,1790.92,Completed,2024-12-03
6201,9224.0,2022-03-29,453.0,10,16.87,168.7,Completed,2024-09-05
6202,9907.0,2022-12-06,211.0,7,197.21,1380.47,Completed,2023-10-09
6203,6430.0,2025-05-01,341.0,5,335.58,1677.9,Completed,2025-10-09
6204,1684.0,2024-10-03,229.0,7,55.97,391.79,Completed,2025-11-17
6205,6155.0,2023-08-28,472.0,10,207.98,2079.8,Completed,2025-11-08
6206,7010.0,2021-10-07,289.0,7,168.58,1180.06,Completed,2025-05-06
6207,658.0,2021-10-17,94.0,8,379.55,3036.4,Completed,2023-06-18
6208,6728.0,2023-02-11,315.0,9,86.56,779.04,Completed,2024-11-13
6209,7665.0,2022-09-23,195.0,5,136.24,681.2,Completed,2025-11-09
6210,2808.0,2020-07-14,21.0,2,90.25,180.5,Completed,2023-05-27
6211,4050.0,2021-10-14,186.0,9,39.41,354.69,Completed,2025-07-28
6212,4325.0,2020-07-08,89.0,5,191.69,958.45,Completed,2025-11-14
6213,5130.0,2020-09-29,82.0,8,288.13,2305.04,Cancelled,
6214,7787.0,2024-03-28,69.0,8,207.28,1658.24,Completed,2024-05-11
6215,778.0,2020-07-19,75.0,4,22.14,88.56,Completed,2020-10-26
6216,7960.0,2020-03-13,238.0,1,288.35,288.35,Completed,2021-03-12
6217,5905.0,2022-03-10,452.0,3,114.53,343.59,Completed,2022-07-15
6218,9340.0,2023-10-19,314.0,6,155.64,933.84,Cancelled,
6219,7034.0,2021-10-22,427.0,8,59.62,476.96,Completed,2023-12-17
6220,3275.0,2025-12-29,37.0,6,131.78,790.68,Completed,2025-12-29
6221,7077.0,2025-01-17,200.0,7,125.56,878.92,Cancelled,
6222,2297.0,2020-05-14,326.0,7,148.55,1039.85,Completed,2021-04-28
6223,2169.0,2023-07-31,206.0,5,411.78,2058.9,Completed,2024-12-06
6224,610.0,2021-11-03,140.0,2,354.76,709.52,Completed,2022-08-25
6225,3860.0,2025-01-16,285.0,8,424.33,3394.64,Completed,2025-09-25
6226,975.0,2020-04-20,393.0,1,257.53,257.53,Completed,2024-03-06
6227,918.0,2022-04-20,209.0,6,283.35,1700.1,Completed,2023-06-17
6228,8438.0,2021-04-24,442.0,3,91.4,274.2,Completed,2022-12-23
6229,3172.0,2022-05-27,497.0,7,25.77,180.39,Completed,2022-06-07
6230,3385.0,2024-08-18,253.0,1,62.6,62.6,Completed,2025-07-06
6231,8161.0,2024-12-30,17.0,4,214.07,856.28,Completed,2025-08-01
6232,8800.0,2022-09-17,23.0,2,198.29,396.58,Completed,2025-03-10
6233,7134.0,2025-01-12,9.0,10,11.28,112.8,Completed,2025-12-07
6234,7071.0,2020-06-30,12.0,6,154.18,925.08,Completed,2024-08-22
6235,1062.0,2023-02-14,299.0,10,441.29,4412.9,Cancelled,
6236,4396.0,2020-10-03,314.0,7,43.01,301.07,Completed,2021-10-20
6237,9166.0,2021-09-15,225.0,7,296.91,2078.37,Completed,2023-07-11
6238,5511.0,2023-09-26,471.0,8,400.26,3202.08,Completed,2024-01-13
6239,4275.0,2023-11-13,369.0,1,237.0,237.0,Cancelled,
6240,626.0,2024-04-21,223.0,1,108.3,108.3,Completed,2024-05-04
6241,9538.0,2020-12-26,331.0,7,395.34,2767.38,Pending,
6242,6817.0,2022-06-12,290.0,2,114.19,228.38,Completed,2023-07-21
6243,4071.0,2022-04-02,194.0,5,148.67,743.35,Completed,2025-03-30
6244,509.0,2022-06-18,138.0,4,84.17,336.68,Completed,2023-11-27
6245,4545.0,2024-03-13,137.0,9,47.42,426.78,Completed,2024-12-17
6246,6813.0,2021-01-27,467.0,6,394.68,2368.08,Completed,2023-05-16
6247,9038.0,2023-09-04,59.0,10,53.64,536.4,Completed,2024-07-08
6248,299.0,2025-06-16,323.0,10,117.27,1172.7,Pending,
6249,479.0,2020-03-08,217.0,9,439.94,3959.46,Pending,
6250,5636.0,2020-09-11,226.0,7,18.64,130.48,Completed,2023-09-03
6251,2715.0,2021-08-28,487.0,5,411.25,2056.25,Completed,2025-07-31
6252,7175.0,2023-07-02,35.0,8,27.88,223.04,Completed,2024-06-23
6253,9974.0,2023-09-10,201.0,1,440.97,440.97,Completed,2025-11-11
6254,310.0,2021-04-08,94.0,10,336.48,3364.8,Completed,2025-08-05
6255,6905.0,2024-12-27,156.0,1,294.88,294.88,Completed,2025-07-24
6256,471.0,2024-07-10,43.0,6,182.27,1093.62,Completed,2025-09-29
6257,6746.0,2023-09-22,69.0,7,448.93,3142.51,Completed,2024-02-13
6258,6090.0,2024-09-24,35.0,3,228.35,685.05,Completed,2024-12-22
6259,6259.0,2021-03-23,465.0,5,84.68,423.4,Completed,2024-03-03
6260,4791.0,2023-03-21,256.0,7,265.79,1860.53,Completed,2025-09-13
6261,2005.0,2024-09-25,108.0,9,37.78,340.02,Completed,2025-10-27
6262,8842.0,2023-01-31,12.0,5,331.55,1657.75,Completed,2024-12-20
6263,9015.0,2020-06-08,493.0,1,336.59,336.59,Completed,2025-08-30
6264,7376.0,2021-07-15,489.0,10,46.64,466.4,Completed,2022-03-26
6265,1731.0,2021-03-23,69.0,3,276.48,829.44,Cancelled,
6266,5680.0,2025-08-18,268.0,9,134.64,1211.76,Completed,2025-10-07
6267,6403.0,2021-11-20,325.0,7,285.43,1998.01,Completed,2023-01-24
6268,1488.0,2022-06-26,397.0,5,265.38,1326.9,Completed,2025-02-04
6269,8391.0,2025-09-23,36.0,3,282.63,847.89,Cancelled,
6270,2098.0,2022-08-25,56.0,9,429.98,3869.82,Completed,2023-07-31
6271,3576.0,2020-09-25,63.0,5,421.07,2105.35,Completed,2021-03-06
6272,1300.0,2023-06-27,186.0,8,368.88,2951.04,Completed,2024-10-01
6273,140.0,2025-12-24,132.0,9,423.76,3813.84,Cancelled,
6274,1281.0,2021-12-13,405.0,1,173.55,173.55,Pending,
6275,3769.0,2023-11-02,299.0,5,113.8,569.0,Completed,2025-04-11
6276,4537.0,2020-11-09,178.0,3,376.09,1128.27,Completed,2024-01-07
6277,3425.0,2025-02-19,275.0,9,414.73,3732.57,Completed,2025-03-30
6278,55.0,2023-04-13,225.0,10,404.6,4046.0,Completed,2024-10-04
6279,7392.0,2023-02-25,213.0,3,201.62,604.86,Pending,
6280,101.0,2021-11-14,300.0,1,375.75,375.75,Completed,2025-01-06
6281,7964.0,2024-09-09,32.0,10,336.86,3368.6,Completed,2024-11-23
6282,9352.0,2023-01-17,76.0,1,40.43,40.43,Completed,2025-11-26
6283,335.0,2024-08-28,45.0,9,358.79,3229.11,Cancelled,
6284,7608.0,2021-12-04,124.0,9,51.59,464.31,Completed,2023-12-25
6285,525.0,2025-07-03,233.0,3,38.01,114.03,Cancelled,
6286,9119.0,2020-03-16,318.0,7,191.55,1340.85,Completed,2020-10-30
6287,5477.0,2024-01-21,218.0,6,108.84,653.04,Cancelled,
6288,377.0,2021-09-06,26.0,7,308.82,2161.74,Completed,2023-12-28
6289,1126.0,2021-07-06,233.0,8,203.02,1624.16,Completed,2024-12-07
6290,9278.0,2023-09-17,476.0,5,395.54,1977.7,Completed,2025-09-01
6291,7009.0,2020-10-28,49.0,9,186.19,1675.71,Completed,2025-10-11
6292,4572.0,2021-12-06,398.0,2,230.64,461.28,Completed,2025-02-08
6293,3957.0,2020-04-12,27.0,5,305.84,1529.2,Completed,2021-11-26
6294,2569.0,2022-12-27,464.0,7,359.79,2518.53,Completed,2025-08-11
6295,6571.0,2021-02-21,323.0,7,370.88,2596.16,Completed,2021-10-17
6296,8774.0,2025-03-12,191.0,1,337.01,337.01,Pending,
6297,334.0,2021-10-04,434.0,1,419.07,419.07,Completed,2023-01-19
6298,7260.0,2024-11-23,283.0,7,148.12,1036.84,Completed,2025-07-23
6299,1889.0,2023-10-08,312.0,6,219.73,1318.38,Completed,2024-04-20
6300,4348.0,2022-07-29,36.0,9,191.12,1720.08,Completed,2025-03-05
6301,6304.0,2025-07-26,499.0,4,293.66,1174.64,Completed,2025-11-27
6302,2791.0,2020-04-26,177.0,7,424.36,2970.52,Completed,2022-10-10
6303,1983.0,2021-04-25,81.0,6,38.06,228.36,Cancelled,
6304,497.0,2021-03-19,311.0,3,282.99,848.97,Completed,2022-03-26
6305,4479.0,2024-11-06,268.0,2,102.01,204.02,Pending,
6306,2.0,2023-08-29,98.0,9,16.69,150.21,Completed,2025-08-02
6307,1402.0,2021-01-12,30.0,3,30.75,92.25,Completed,2025-01-21
6308,5595.0,2022-07-29,431.0,9,216.7,1950.3,Completed,2024-09-07
6309,3700.0,2023-05-24,268.0,6,116.19,697.14,Completed,2025-10-22
6310,6406.0,2021-04-09,280.0,10,190.72,1907.2,Completed,2022-05-07
6311,775.0,2022-02-19,5.0,8,108.72,869.76,Completed,2025-12-16
6312,5638.0,2020-05-26,245.0,9,36.04,324.36,Pending,
6313,8817.0,2020-02-20,425.0,8,225.29,1802.32,Completed,2022-09-04
6314,3510.0,2024-10-14,395.0,9,87.36,786.24,Pending,
6315,4962.0,2022-12-18,204.0,6,433.35,2600.1,Completed,2024-03-16
6316,1091.0,2020-06-28,32.0,3,446.19,1338.57,Completed,2025-11-04
6317,9154.0,2024-12-21,312.0,5,382.48,1912.4,Completed,2025-06-02
6318,7283.0,2020-10-17,479.0,5,237.91,1189.55,Cancelled,
6319,2883.0,2023-12-03,191.0,3,280.8,842.4,Completed,2024-11-20
6320,3322.0,2025-07-22,401.0,10,116.31,1163.1,Completed,2025-07-24
6321,1077.0,2023-09-29,342.0,9,292.75,2634.75,Completed,2024-11-29
6322,8624.0,2023-03-03,442.0,10,368.24,3682.4,Completed,2024-01-24
6323,5910.0,2023-09-17,132.0,3,393.02,1179.06,Completed,2025-12-26
6324,2442.0,2020-04-29,141.0,3,88.8,266.4,Cancelled,
6325,9565.0,2020-10-26,464.0,3,77.13,231.39,Cancelled,
6326,9512.0,2022-03-07,145.0,10,200.81,2008.1,Cancelled,
6327,5128.0,2021-03-14,19.0,1,71.1,71.1,Completed,2022-08-01
6328,9365.0,2021-04-20,153.0,5,300.0,1500.0,Completed,2024-08-09
6329,920.0,2023-05-24,32.0,1,59.09,59.09,Completed,2025-09-15
6330,4264.0,2021-02-03,320.0,10,82.84,828.4,Completed,2021-11-17
6331,4846.0,2024-02-24,290.0,2,54.76,109.52,Completed,2025-05-05
6332,7397.0,2021-12-26,16.0,5,282.19,1410.95,Pending,
6333,6785.0,2022-07-03,296.0,5,326.07,1630.35,Completed,2025-01-15
6334,7591.0,2021-08-08,213.0,10,430.31,4303.1,Completed,2023-10-14
6335,7225.0,2022-05-05,311.0,1,314.23,314.23,Completed,2023-01-01
6336,7957.0,2021-12-20,432.0,2,293.33,586.66,Completed,2022-09-25
6337,7926.0,2020-04-24,310.0,1,184.95,184.95,Completed,2023-02-24
6338,6448.0,2021-12-28,149.0,9,227.32,2045.88,Completed,2024-01-16
6339,7243.0,2024-05-04,478.0,4,305.78,1223.12,Completed,2025-08-17
6340,3161.0,2020-12-23,50.0,2,392.42,784.84,Completed,2025-01-22
6341,2955.0,2024-04-16,161.0,8,126.98,1015.84,Completed,2025-02-07
6342,5117.0,2021-05-06,115.0,4,77.97,311.88,Completed,2025-07-10
6343,6121.0,2024-04-30,478.0,2,95.3,190.6,Completed,2024-12-10
6344,3860.0,2021-08-18,339.0,10,321.24,3212.4,Completed,2024-01-16
6345,63.0,2025-10-20,438.0,5,176.85,884.25,Cancelled,
6346,7243.0,2023-05-03,500.0,1,214.23,214.23,Completed,2025-07-06
6347,8661.0,2020-07-06,477.0,2,233.62,467.24,Completed,2023-11-26
6348,7918.0,2025-06-22,53.0,10,413.9,4139.0,Completed,2025-08-26
6349,9126.0,2023-07-29,42.0,3,223.15,669.45,Completed,2023-10-11
6350,5881.0,2021-10-26,377.0,8,148.09,1184.72,Pending,
6351,3350.0,2024-10-09,496.0,2,383.82,767.64,Completed,2025-01-12
6352,582.0,2020-08-20,156.0,7,379.35,2655.45,Completed,2025-05-05
6353,2798.0,2024-05-05,100.0,3,291.0,873.0,Cancelled,
6354,9527.0,2025-02-12,413.0,10,282.23,2822.3,Completed,2025-04-06
6355,1345.0,2020-04-17,109.0,8,106.91,855.28,Completed,2021-04-20
6356,9824.0,2024-07-16,361.0,8,404.52,3236.16,Completed,2025-09-30
6357,9732.0,2025-11-17,225.0,2,174.44,348.88,Completed,2025-12-18
6358,1550.0,2023-01-14,388.0,2,197.93,395.86,Completed,2025-04-26
6359,5957.0,2025-07-12,298.0,1,29.18,29.18,Completed,2025-08-22
6360,1819.0,2021-07-19,415.0,8,37.57,300.56,Completed,2022-05-02
6361,1396.0,2023-12-22,416.0,2,348.97,697.94,Completed,2025-10-18
6362,312.0,2024-07-09,311.0,3,209.12,627.36,Completed,2025-09-21
6363,7781.0,2022-11-01,105.0,10,281.36,2813.6,Completed,2024-04-14
6364,2368.0,2025-06-22,221.0,9,189.3,1703.7,Pending,
6365,7332.0,2023-02-19,257.0,1,149.2,149.2,Completed,2023-10-08
6366,2098.0,2024-07-28,9.0,2,61.36,122.72,Completed,2025-11-27
6367,4079.0,2020-02-21,241.0,2,125.38,250.76,Completed,2025-10-09
6368,7475.0,2021-02-18,248.0,6,239.23,1435.38,Completed,2024-07-16
6369,2057.0,2025-07-10,389.0,9,360.14,3241.26,Cancelled,
6370,2381.0,2024-01-04,352.0,10,230.16,2301.6,Completed,2025-08-02
6371,9221.0,2025-07-06,40.0,10,100.2,1002.0,Completed,2025-09-12
6372,2602.0,2023-07-18,61.0,2,40.91,81.82,Completed,2025-07-11
6373,6404.0,2020-01-29,35.0,10,330.8,3308.0,Completed,2025-12-28
6374,2473.0,2025-06-18,246.0,6,173.01,1038.06,Completed,2025-08-05
6375,9944.0,2022-05-21,291.0,8,195.4,1563.2,Completed,2025-01-01
6376,3741.0,2021-10-04,481.0,7,340.68,2384.76,Completed,2022-08-31
6377,7138.0,2024-08-27,339.0,8,201.97,1615.76,Pending,
6378,4295.0,2021-06-28,474.0,4,156.43,625.72,Completed,2025-04-10
6379,4387.0,2023-03-03,123.0,1,449.02,449.02,Completed,2025-06-11
6380,2324.0,2025-06-10,393.0,7,199.02,1393.14,Completed,2025-12-09
6381,5040.0,2024-11-13,268.0,1,290.17,290.17,Completed,2025-01-12
6382,3760.0,2020-04-05,41.0,7,183.81,1286.67,Completed,2020-10-03
6383,2515.0,2025-07-24,314.0,3,278.82,836.46,Completed,2025-09-13
6384,5812.0,2024-08-09,446.0,1,272.44,272.44,Pending,
6385,4268.0,2025-11-01,408.0,1,184.0,184.0,Pending,
6386,7031.0,2023-10-19,321.0,10,375.63,3756.3,Completed,2023-10-20
6387,3343.0,2024-06-23,329.0,4,308.57,1234.28,Completed,2024-12-15
6388,3716.0,2023-08-13,244.0,1,154.22,154.22,Completed,2025-05-20
6389,4816.0,2021-09-22,108.0,3,325.39,976.17,Pending,
6390,2595.0,2023-01-27,247.0,7,425.14,2975.98,Cancelled,
6391,4641.0,2020-08-15,440.0,7,405.93,2841.51,Completed,2025-12-15
6392,7405.0,2023-10-07,417.0,10,338.38,3383.8,Completed,2024-10-06
6393,8607.0,2020-08-10,248.0,3,100.07,300.21,Pending,
6394,1068.0,2023-09-06,23.0,7,141.06,987.42,Completed,2024-11-01
6395,7376.0,2023-06-05,483.0,2,170.87,341.74,Completed,2025-02-19
6396,5214.0,2021-06-21,345.0,5,327.83,1639.15,Completed,2024-03-31
6397,4477.0,2021-02-11,429.0,6,341.34,2048.04,Completed,2025-10-20
6398,6059.0,2020-03-10,459.0,8,152.73,1221.84,Cancelled,
6399,4239.0,2024-03-20,157.0,4,390.15,1560.6,Completed,2024-06-26
6400,4984.0,2021-05-06,285.0,10,180.45,1804.5,Completed,2022-11-21
6401,1012.0,2023-03-03,440.0,4,183.25,733.0,Completed,2024-12-24
6402,1299.0,2020-11-01,303.0,7,27.39,191.73,Completed,2024-10-21
6403,2261.0,2024-10-15,78.0,6,409.47,2456.82,Completed,2025-08-16
6404,2570.0,2024-03-17,216.0,3,139.54,418.62,Completed,2024-06-24
6405,7596.0,2020-09-23,404.0,5,237.68,1188.4,Completed,2023-09-28
6406,6378.0,2024-04-13,185.0,2,137.97,275.94,Completed,2024-08-10
6407,1261.0,2022-06-29,435.0,7,244.54,1711.78,Completed,2025-03-05
6408,4510.0,2021-11-29,47.0,3,322.78,968.34,Completed,2024-08-19
6409,194.0,2022-10-23,348.0,5,142.2,711.0,Completed,2023-03-17
6410,8828.0,2023-04-29,199.0,2,106.22,212.44,Completed,2024-01-14
6411,603.0,2020-08-02,277.0,9,412.6,3713.4,Completed,2024-09-09
6412,8531.0,2022-08-06,390.0,6,328.95,1973.7,Completed,2025-04-18
6413,1655.0,2022-01-23,145.0,8,19.05,152.4,Completed,2022-07-13
6414,9759.0,2022-01-18,43.0,2,72.02,144.04,Completed,2025-04-25
6415,5489.0,2023-10-04,118.0,4,284.83,1139.32,Completed,2024-07-25
6416,1955.0,2024-10-02,85.0,7,184.4,1290.8,Completed,2025-09-03
6417,743.0,2023-08-30,218.0,7,188.52,1319.64,Completed,2025-10-17
6418,712.0,2020-01-15,432.0,3,234.19,702.57,Completed,2023-06-12
6419,1125.0,2020-11-11,36.0,2,288.17,576.34,Pending,
6420,5878.0,2021-09-25,18.0,7,395.52,2768.64,Completed,2023-08-12
6421,6054.0,2022-11-07,447.0,3,211.35,634.05,Cancelled,
6422,7308.0,2021-01-08,344.0,5,33.76,168.8,Pending,
6423,5863.0,2025-11-05,70.0,9,214.91,1934.19,Completed,2025-12-02
6424,8307.0,2025-09-23,482.0,1,363.76,363.76,Completed,2025-09-26
6425,4133.0,2023-08-05,476.0,3,174.39,523.17,Completed,2023-11-24
6426,8224.0,2024-02-20,491.0,5,331.5,1657.5,Completed,2024-05-26
6427,3309.0,2021-08-18,249.0,9,52.77,474.93,Completed,2022-10-19
6428,1273.0,2022-12-09,156.0,9,242.29,2180.61,Cancelled,
6429,6805.0,2025-08-27,217.0,1,82.98,82.98,Completed,2025-09-30
6430,,2025-01-05,176.0,6,370.67,2224.02,Cancelled,
6431,6750.0,2025-06-26,178.0,1,371.35,371.35,Completed,2025-07-31
6432,8582.0,2023-04-01,359.0,5,388.66,1943.3,Completed,2025-06-09
6433,2393.0,2020-05-13,319.0,9,44.2,397.8,Pending,
6434,711.0,2024-08-10,366.0,3,278.62,835.86,Completed,2025-08-15
6435,5350.0,2024-11-11,373.0,2,91.67,183.34,Pending,
6436,1676.0,2020-01-30,5.0,4,225.58,902.32,Completed,2021-09-28
6437,2033.0,2021-09-07,409.0,1,280.7,280.7,Cancelled,
6438,8399.0,2024-05-01,399.0,1,26.88,26.88,Completed,2025-08-21
6439,5373.0,2021-01-16,229.0,6,166.14,996.84,Completed,2023-03-16
6440,2266.0,2022-02-10,354.0,10,309.28,3092.8,Completed,2023-11-04
6441,6694.0,2020-09-14,434.0,5,376.46,1882.3,Completed,2025-02-28
6442,6129.0,2020-01-29,318.0,10,154.64,1546.4,Completed,2020-05-26
6443,9609.0,2020-09-07,161.0,6,172.36,1034.16,Completed,2025-04-16
6444,2100.0,2024-07-20,200.0,3,328.85,986.55,Completed,2024-10-27
6445,897.0,2021-02-01,120.0,6,384.47,2306.82,Pending,
6446,7670.0,2020-05-17,416.0,4,105.97,423.88,Completed,2022-03-12
6447,4528.0,2025-06-05,211.0,8,191.42,1531.36,Completed,2025-09-20
6448,9072.0,2024-12-30,335.0,1,194.08,194.08,Completed,2025-01-27
6449,8323.0,2020-09-28,28.0,1,214.08,214.08,Completed,2023-11-25
6450,7109.0,2021-12-01,254.0,3,131.28,393.84,Cancelled,
6451,5550.0,2021-04-17,180.0,6,380.67,2284.02,Completed,2022-06-06
6452,4231.0,2023-03-05,104.0,10,46.28,462.8,Completed,2023-08-09
6453,820.0,2022-08-13,28.0,6,368.43,2210.58,Cancelled,
6454,669.0,2025-12-27,172.0,4,295.36,1181.44,Cancelled,
6455,5048.0,2023-02-24,429.0,4,283.49,1133.96,Completed,2025-04-01
6456,965.0,2022-05-02,220.0,7,405.4,2837.8,Cancelled,
6457,3419.0,2022-01-23,289.0,9,182.55,1642.95,Completed,2025-04-29
6458,3809.0,2020-11-23,129.0,2,364.3,728.6,Completed,2023-03-30
6459,4408.0,2021-02-19,405.0,7,162.42,1136.94,Pending,
6460,4864.0,2022-07-20,109.0,1,158.64,158.64,Pending,
6461,6621.0,2024-10-09,292.0,6,49.46,296.76,Completed,2025-04-24
6462,9143.0,2025-02-11,91.0,3,155.86,467.58,Completed,2025-06-17
6463,4059.0,2020-09-12,19.0,10,364.29,3642.9,Completed,2024-07-09
6464,2542.0,2020-10-24,143.0,2,216.0,432.0,Completed,2022-10-14
6465,3146.0,2025-07-02,220.0,4,55.13,220.52,Completed,2025-09-14
6466,2569.0,2020-09-27,403.0,2,157.27,314.54,Completed,2024-08-19
6467,9508.0,2021-10-13,473.0,7,336.87,2358.09,Completed,2024-02-19
6468,118.0,2025-07-21,296.0,1,214.18,214.18,Completed,2025-12-26
6469,6077.0,2021-02-14,187.0,4,46.7,186.8,Completed,2024-08-27
6470,9315.0,2024-10-20,276.0,9,236.57,2129.13,Completed,2025-01-27
6471,5455.0,2023-04-23,305.0,2,67.61,135.22,Pending,
6472,7740.0,2023-12-28,445.0,7,342.56,2397.92,Completed,2024-09-08
6473,7627.0,2025-06-27,486.0,1,275.32,275.32,Completed,2025-08-05
6474,2240.0,2024-08-21,188.0,4,231.18,924.72,Completed,2025-03-31
6475,468.0,2022-03-23,489.0,2,73.69,147.38,Completed,2022-09-05
6476,4914.0,2021-06-26,136.0,4,245.78,983.12,Pending,
6477,5431.0,2023-02-03,431.0,1,113.96,113.96,Completed,2024-08-12
6478,1682.0,2022-11-09,176.0,7,116.78,817.46,Completed,2024-12-05
6479,9309.0,2021-07-12,72.0,8,37.93,303.44,Completed,2025-01-22
6480,155.0,2023-05-24,241.0,5,39.8,199.0,Completed,2025-04-13
6481,8488.0,2021-11-01,198.0,10,372.0,3720.0,Completed,2024-09-06
6482,3099.0,2025-08-26,68.0,5,148.79,743.95,Completed,2025-10-07
6483,9375.0,2021-05-26,379.0,7,198.08,1386.56,Pending,
6484,4416.0,2020-02-18,357.0,1,333.42,333.42,Completed,2022-08-28
6485,6930.0,2025-01-13,278.0,1,34.49,34.49,Completed,2025-07-20
6486,1423.0,2022-12-18,273.0,8,433.45,3467.6,Completed,2023-03-13
6487,1018.0,2023-07-25,31.0,5,310.79,1553.95,Completed,2023-10-25
6488,2651.0,2021-10-31,66.0,7,138.12,966.84,Cancelled,
6489,3632.0,2024-12-16,80.0,3,137.2,411.6,Completed,2025-12-02
6490,5882.0,2020-05-20,448.0,4,229.13,916.52,Completed,2023-10-19
6491,7887.0,2023-02-20,218.0,10,265.17,2651.7,Completed,2024-03-10
6492,2479.0,2023-07-31,435.0,4,328.98,1315.92,Completed,2024-05-29
6493,2960.0,2024-08-11,81.0,8,33.09,264.72,Completed,2024-12-19
6494,3954.0,2023-11-09,390.0,2,132.57,265.14,Completed,2025-11-21
6495,6629.0,2024-05-15,69.0,1,148.67,148.67,Completed,2025-05-21
6496,5817.0,2025-08-10,180.0,6,443.31,2659.86,Completed,2025-12-23
6497,9277.0,2020-09-12,389.0,4,419.3,1677.2,Completed,2024-07-13
6498,4130.0,2023-12-02,141.0,9,153.8,1384.2,Completed,2024-03-18
6499,2027.0,2020-10-14,386.0,4,395.07,1580.28,Completed,2025-05-20
6500,3403.0,2020-12-01,75.0,3,51.59,154.77,Completed,2023-04-24
6501,1659.0,2025-01-27,458.0,7,67.03,469.21,Cancelled,
6502,9416.0,2022-04-27,234.0,2,289.52,579.04,Completed,2025-11-23
6503,9849.0,2022-10-14,265.0,4,442.72,1770.88,Completed,2024-08-11
6504,2315.0,2025-08-12,335.0,2,5.76,11.52,Pending,
6505,7284.0,2025-05-16,146.0,2,405.37,810.74,Completed,2025-09-26
6506,4780.0,2023-01-27,19.0,4,393.25,1573.0,Completed,2023-05-15
6507,939.0,2024-04-07,278.0,7,187.71,1313.97,Completed,2024-06-25
6508,5154.0,2022-05-05,435.0,10,115.42,1154.2,Cancelled,
6509,2551.0,2022-09-16,75.0,4,421.27,1685.08,Cancelled,
6510,6308.0,2024-10-24,142.0,10,160.53,1605.3,Completed,2025-04-01
6511,7061.0,2024-01-13,475.0,10,407.69,4076.9,Completed,2025-01-18
6512,4925.0,2025-11-16,268.0,6,27.88,167.28,Completed,2025-11-25
6513,6033.0,2020-12-24,238.0,7,87.2,610.4,Completed,2024-10-20
6514,933.0,2025-05-23,445.0,8,78.71,629.68,Completed,2025-08-24
6515,3055.0,2021-06-13,108.0,1,272.9,272.9,Completed,2023-10-16
6516,2398.0,2021-06-30,232.0,6,356.19,2137.14,Completed,2021-11-19
6517,2217.0,2020-06-01,396.0,1,384.71,384.71,Completed,2023-01-31
6518,5986.0,2025-10-26,480.0,9,76.58,689.22,Completed,2025-11-11
6519,5119.0,2023-08-07,263.0,10,279.57,2795.7,Completed,2024-12-25
6520,8422.0,2023-10-01,450.0,9,214.47,1930.23,Completed,2025-02-07
6521,3363.0,2020-08-05,140.0,6,108.62,651.72,Completed,2023-04-13
6522,6624.0,2025-02-09,225.0,1,305.73,305.73,Completed,2025-12-28
6523,3110.0,2024-07-16,227.0,8,370.93,2967.44,Completed,2024-08-25
6524,3325.0,2024-12-20,210.0,2,320.61,641.22,Completed,2025-10-11
6525,9446.0,2024-07-13,129.0,6,372.55,2235.3,Pending,
6526,3165.0,2025-06-01,173.0,9,69.81,628.29,Completed,2025-11-11
6527,4454.0,2025-03-03,499.0,1,416.5,416.5,Completed,2025-03-27
6528,7123.0,2024-03-20,78.0,3,282.88,848.64,Completed,2025-04-29
6529,5119.0,2020-10-26,159.0,5,244.76,1223.8,Completed,2023-07-26
6530,7212.0,2023-04-16,478.0,6,258.68,1552.08,Completed,2023-08-18
6531,8213.0,2022-07-20,275.0,7,234.35,1640.45,Completed,2025-08-02
6532,9505.0,2025-11-23,422.0,9,411.93,3707.37,Completed,2025-12-30
6533,3163.0,2020-03-21,86.0,8,271.29,2170.32,Completed,2020-12-12
6534,7796.0,2023-12-26,426.0,6,432.48,2594.88,Completed,2025-12-21
6535,3771.0,2020-09-28,308.0,3,345.02,1035.06,Cancelled,
6536,5269.0,2023-08-07,71.0,1,405.97,405.97,Completed,2024-02-20
6537,833.0,2025-03-23,279.0,4,435.59,1742.36,Completed,2025-10-18
